epoch,loss,acc,f1,pr_auc
51,0.6935789585113525,0.5112128031649561,0.40966790517973567,0.09759480815997498
52,0.6938556432723999,0.5120835961240755,0.410128068282099,0.09673713906462758
53,0.6932454109191895,0.5141763660340577,0.41116459327299937,0.09711817009923397
54,0.6924523115158081,0.5161687976606846,0.4121271349266859,0.09696081992982267
55,0.6925886273384094,0.5167063241786595,0.41242698586958537,0.09857405911208872
56,0.6928532123565674,0.5161222120291268,0.41212436722748125,0.09756304835544888
57,0.692531168460846,0.5140043575483058,0.411054524833847,0.09816746486319679
58,0.6928635835647583,0.5112307207155553,0.4096407940937676,0.0980306491128321
59,0.6925318241119385,0.5090053609311392,0.4084964920163068,0.09763659498779277
60,0.6917564272880554,0.5077941345106358,0.4078578557580074,0.09788050372853474
61,0.6912378668785095,0.5074895361504501,0.4077241696801025,0.09706890417525635
62,0.6917756795883179,0.5077081302677598,0.40784666142190784,0.09842884621394697
63,0.6918347477912903,0.5081202339315406,0.40806768258034665,0.09729023819843792
64,0.6918859481811523,0.5091917034573705,0.40859886658972194,0.09838308213845343
65,0.6914759278297424,0.5105211857118285,0.40930504394355316,0.09891647107845603
66,0.6916699409484863,0.5121480993062324,0.41013804560677025,0.09778303396702684
67,0.6914275884628296,0.512542285419414,0.41030845700284146,0.09811301393888167
68,0.6917255520820618,0.5122054354681498,0.4101903662758914,0.10035145664588106
69,0.6910267472267151,0.511087380310762,0.4096626153182327,0.09867083657051763
70,0.6916590332984924,0.5095787225503124,0.40894729097845306,0.09797432535961167
71,0.6910913586616516,0.5080521472392638,0.4081095438507274,0.09843667123798769
72,0.6919693946838379,0.5071885213003842,0.4077055364799528,0.098420684708573
73,0.6913660168647766,0.5066223267014506,0.40737625793395205,0.09900860627506405
74,0.6912394165992737,0.5064933203371367,0.40729645940423587,0.09743831121072652
75,0.6911438703536987,0.5065219884180953,0.40730584332955194,0.09825477829318507
76,0.691469132900238,0.5068445043288802,0.40747607539046626,0.09777974606801679
77,0.6909412145614624,0.5074035319075741,0.4077757157917954,0.09870443253887899
78,0.6914774179458618,0.5086004242875982,0.4084440925654946,0.10003264835516486
79,0.6908996105194092,0.5093457943925234,0.40883296135250097,0.09961668759512603
80,0.6907206773757935,0.5096396422223496,0.40895539949186627,0.10051460041487129
81,0.6913954019546509,0.5091881199472508,0.4087229758434263,0.09858910501348912
82,0.6909993290901184,0.5082349062553753,0.40822246684948815,0.09820340230947693
83,0.6913051009178162,0.5074716185998509,0.40784292333371414,0.09786931678708845
84,0.6906496286392212,0.5071096840777478,0.4076316954817798,0.09798187338767195
85,0.691071629524231,0.5070129293045124,0.40760113029598855,0.099202888457099
86,0.6904165744781494,0.5070953500372685,0.4076019219202417,0.09834091640481424
87,0.690368115901947,0.5075110372111691,0.4078337988648403,0.09793425220917283
88,0.6907249093055725,0.5079948110773465,0.4080699215771411,0.09818827888700696
89,0.6910771131515503,0.5090662806031764,0.40863512034603955,0.09751301210398446
90,0.6910297274589539,0.5102775070236798,0.4093110940734209,0.09793655751437899
91,0.6902698278427124,0.5106000229344647,0.40948473604277486,0.09731387967132368
92,0.6906810998916626,0.5099944097242131,0.40916593473202306,0.09852850823068171
93,0.6908835172653198,0.5088942721174244,0.40855414452251254,0.0982053823125095
94,0.6908455491065979,0.5073139441545783,0.4076994057068126,0.09838002477243162
95,0.6901721358299255,0.5067477495556447,0.4074496596567936,0.09995788546687326
96,0.6903313994407654,0.5065040708674962,0.40731980587783356,0.09783023460280695
97,0.6904130578041077,0.5064897368270168,0.40731093862267703,0.09840517425214593
98,0.690272867679596,0.5066617453127688,0.4073755820609395,0.09846638160859254
99,0.6910121440887451,0.5072100223611031,0.4076351645381149,0.09847125668571602
100,0.6908828020095825,0.5084570838828049,0.4083051436338483,0.09936541902884025
